School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location,School_Name_x,Graduates_2017,Enrollments_2017,Enrollment_Pct_2017,Num_Enrollments_Persisting_2017,Persistence_Pct_2017,School_Name_y,Num_Dropout_5yr_2017,Num_Grad_5yr_2017,Num_Students_Adjusted_2017,graduation_rates,dropout_rates,graduation_rates_imputed,dropout_rates_imputed,Persistence_Pct_2017_imputed,other_rates,enrollment_rates,persistence_rates,graduation_only,enrollment_only,check_total
610244,6620,41051,CLARK HS,Michele Clark Academic Prep Magnet High School,Magnet,HS,Y,N,N,N,"Clark is an Early College Science, Technology, Engineering and Math School (ECSS), which enables students to earn both a high school diploma and college credits. Cisco is Clark’s ECSS partner.",Principal,Charles Anderson Jr,Other,Ms. Carmen Mahon,5101 W HARRISON ST,Chicago,Illinois,60644,7735346250,7735346292.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610244,http://www.micheleclark.org,,https://twitter.com/MClarkEagles,http://www.youtube.com/mclarkeagles,,N,"9,10,11,12",9-12,548,512,67,6,534,13,0,0,1,0,0,0,0,0,There are 548 students enrolled at CLARK HS.  93.4% are Low Income Students.  12.2% are Diverse Learners.  1.1% are Limited English Learners.,The largest demographic at CLARK HS is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Hispanic at 2.4%.,Fully Accessible,Y,,,7:45 AM - 3:09 PM,7:45 AM - 3:09 PM,3:00 PM- 6:30 PM,6:30 AM,Spanish,N,N,Y,,,Y,,,"7, 57, 126","Blue, Green",,41.872885,-87.753325,16.3,18.4,54.1,57.9,85.8,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2016-2017,,,,,,,,,,,"5101 W HARRISON ST
Chicago, Illinois 60644
(41.872885, -87.753325)",CLARK HS,94.0,74.0,78.7,28.0,37.8,CLARK HS,15.0,92.0,112.0,0.8214285714285714,0.13392857142857142,0,0,0,0.044642857142857206,0.6464642857142857,0.24436349999999998,0.17496428571428568,0.40210078571428576,1.0
400121,9038,66134,ACERO - DE LA CRUZ,Acero Charter Schools - Sor Juana Inés de la Cruz,Charter,ES,Y,Y,Y,N,"At the UNO Charter School Network (UCSN), academic success is not a hope; it is an expectation.  UCSN high schools prepare students for college through a rigorous curriculum, Advanced Placement (AP) courses, a language program that includes Mandarin, and summer experiences on college campuses. UCSN Rogers Park helps students develop their artistic abilities through an arts curriculum with focus areas of visual arts, dance, theater and music.  All UCSN schools emphasize active citizenship and leadership development through an American Civics curriculum, and offer many athletic, creative, and academic extracurricular activities.",Director,Ms. Molly Robinson,,,7416 N RIDGE AVE,Chicago,Illinois,60645,3124555442,3124555443.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400121,http://www.ucsnschools.org,https://www.facebook.com/UNOCharterSchoolNetwork,https://twitter.com/ucsnschools,,,N,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,676,616,82,270,183,453,12,13,7,0,0,5,0,3,There are 676 students enrolled at ACERO - DE LA CRUZ.  91.1% are Low Income Students.  12.1% are Diverse Learners.  39.9% are Limited English Learners.,The largest demographic at ACERO - DE LA CRUZ is Hispanic.  This demographic makes up 67% of the student population.  The second greatest demographic is Black at 27.1%.,No/unknown accessibility,Y,,Full Day,8:00 AM-3:30 PM,,,7:30 AM,"Mandarin, Spanish",Y,,Y,,,,,,,Red,,42.016476000000004,-87.68440600000001,16.6,18.4,,57.9,,73.5,Level 2,Not Applicable,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"7416 N RIDGE AVE
Chicago, Illinois 60645
(42.016476, -87.684406)",ACERO - DE LA CRUZ,42.0,19.0,45.2,14.0,73.7,ACERO - DE LA CRUZ,,,,0.8044113092795377,0.16242111532161882,1,1,0,0.03316757539884341,0.3635939117943511,0.26796871299243674,0.44081739748518667,0.09562519880191434,1.0
400118,9035,66575,NOBLE - DRW HS,Noble - DRW College Prep,Charter,HS,Y,N,N,N,DRW College Prep will strategically integrate educational technology into the curriculum to provide students with the skills necessary to maximize their academic potential.,Director,Mr. Matthew Kelley,Assistant Principal,Ms. Helen P. Loving,931 S HOMAN AVE,Chicago,Illinois,60624,7738934500,7738934501.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400118,http://drwcollegeprep.noblenetwork.org/,,,,,N,"9,10,11,12",9-12,517,491,144,5,492,21,2,0,0,0,0,2,0,0,There are 517 students enrolled at NOBLE - DRW HS.  95% are Low Income Students.  27.9% are Diverse Learners.  1% are Limited English Learners.,The largest demographic at NOBLE - DRW HS is Black.  This demographic makes up 95.2% of the student population.  The second greatest demographic is Hispanic at 4.1%.,No/unknown accessibility,Y,,,"M - R 8:00 AM - 3:15 PM, F 8:00 AM - 1:10 PM","M - R 8:00 AM. - 3:15 PM, F 8:00 AM - 1:10 PM",3:15 PM - 4:20 PM,7:00 AM,,N,N,Y,,,,,,82,Blue,,41.869328,-87.71165400000001,18.6,18.4,,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,Office Manager,Mr. Aviles,,,,,,,,,"931 S HOMAN AVE
Chicago, Illinois 60624
(41.869328, -87.711654)",NOBLE - DRW HS,106.0,84.0,79.2,53.0,63.1,NOBLE - DRW HS,38.0,164.0,211.0,0.7772511848341233,0.18009478672985782,0,0,0,0.042654028436018954,0.6155829383886257,0.38843283412322277,0.1616682464454976,0.22715010426540289,1.0
610357,7930,46461,SPRY HS,Spry Community Links High School,Neighborhood,HS,Y,N,N,N,Community Links is a small school where students study year-round and complete high school in three years. Applicants must show a strong commitment to high school completion and post-secondary education.,Principal,Francisco Albert Borras,,,2400 S MARSHALL BLVD,Chicago,Illinois,60623,7735341997,7735340354.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610357,http://www.comlinkshs.org,,https://twitter.com/comlinkshs,,,N,"9,10,11,12",9-12,127,122,34,43,1,124,1,0,1,0,0,0,0,0,There are 127 students enrolled at SPRY HS.  96.1% are Low Income Students.  26.8% are Diverse Learners.  33.9% are Limited English Learners.,The largest demographic at SPRY HS is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is White at 0.8%.,No/unknown accessibility,Y,,,8:45 am-4:00 pm,8:45 a.m. - 4:00 p.m.,,,Spanish,Y,N,Y,,,,,,"21, 94",,,41.847762,-87.69894599999999,15.7,18.4,47.2,57.9,91.2,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,,,,,,,,,,,"2400 S MARSHALL BLVD
Chicago, Illinois 60623
(41.847762, -87.698946)",SPRY HS,43.0,31.0,72.1,25.0,80.6,SPRY HS,7.0,46.0,55.0,0.8363636363636363,0.12727272727272726,0,0,0,0.036363636363636376,0.6030181818181817,0.48603265454545436,0.23334545454545463,0.11698552727272732,1.0
609722,1460,53111,MANLEY HS,Manley Career Academy High School,Neighborhood,HS,Y,N,N,N,"Manley offers three award-winning CTE programs and a wide range of community partners, including UMOJA, which promotes restorative justice, college-readiness and student development and leadership. Manley Career Academy High School offers 10 Advanced Placement Courses and a college preparatory curriculum. Here at Manley, we have a vision of being a premiere choice in urban education. Over the past years Manley has dramatically improved, achieving a higher school performance status, by staff collaboratively working with students, parents, and community partners. Manley has achieved the following results: -#1 in CPS in Freshmen On Track Growth (2013) -#1 in CPS HS Attendance Growth (2013) - 100% College Acceptance (Senior Classes of 2013 and 2014) - 33% of students earned AP College Credit before graduating HS",Principal,Ms.Trista Lashey Harper,Dean of Students,Brian Collier,2935 W POLK ST,Chicago,Illinois,60612,7735346900,7735346924.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609722,http://www.manleyhighschool.org,https://www.facebook.com/manleyhighschool,,,,Y,"9,10,11,12",9-12,113,105,35,1,110,3,0,0,0,0,0,0,0,0,There are 113 students enrolled at MANLEY HS.  92.9% are Low Income Students.  31% are Diverse Learners.  0.9% are Limited English Learners.,The largest demographic at MANLEY HS is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 2.7%.,Generally accessible,Y,,,9:00  AM - 4:23  PM,9:00 a.m. - 4:23p.m.,,7:15am,Spanish,N,N,Y,,,,,,"7, 12, 94",Blue,,41.870939,-87.699896,14.1,18.4,35.9,57.9,57.9,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,,,,,,,,,,,"2935 W POLK ST
Chicago, Illinois 60612
(41.870939, -87.699896)",MANLEY HS,48.0,20.0,41.7,8.0,40.0,MANLEY HS,56.0,45.0,104.0,0.4326923076923077,0.5384615384615384,0,0,0,0.028846153846153855,0.18043269230769232,0.07217307692307692,0.2522596153846154,0.1082596153846154,1.0
609715,1400,46181,KELLY HS,Thomas Kelly High School,Neighborhood,HS,Y,N,N,N,"Kelly combines selective enrollment in IB, AP, Honors, and AVID college prep programs with a freshmen academy, award-winning performing arts, and comprehensive bilingual services in Chinese and Spanish to develop strong leaders and engaged students prepared for global opportunities.",Principal,Raul Magdaleno,Assistant Principal,Wendy Fischer,4136 S CALIFORNIA AVE,Chicago,Illinois,60632,7735354900,7735354841.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609715,http://kellyhighschool.org/,,https://twitter.com/ThomasKelly_HS,,,Y,"9,10,11,12",9-12,1949,1834,352,502,73,1566,30,241,5,0,0,6,2,26,There are 1949 students enrolled at KELLY HS.  94.1% are Low Income Students.  18.1% are Diverse Learners.  25.8% are Limited English Learners.,The largest demographic at KELLY HS is Hispanic.  This demographic makes up 80.3% of the student population.  The second greatest demographic is Asian at 12.4%.,Fully Accessible,N,,,7:45  AM - 3:00  PM,7:45 AM-3:00 PM,,,"Chinese, Spanish",Y,N,Y,,,,,,"39, 62, 94",Orange,,41.818729,-87.694639,17.1,18.4,55.1,57.9,77.8,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Assistant  Principal,Liddell-Jegen McGuire,Assistant Principal,Griselda Esparza,Assistant Principal,Andrew Chipman,,,,,"4136 S CALIFORNIA AVE
Chicago, Illinois 60632
(41.818729, -87.694639)",KELLY HS,439.0,284.0,64.7,209.0,73.6,KELLY HS,97.0,456.0,576.0,0.7916666666666666,0.1684027777777778,0,0,0,0.03993055555555558,0.5122083333333333,0.37698533333333323,0.27945833333333336,0.13522300000000004,1.0
400034,7740,66241,CICS - NORTHTOWN HS,CICS - Northtown,Charter,HS,Y,N,N,N,"CICS Northtown instills in students the intellectual skills, cultural competence, belief in self and engagement in the community necessary for success in school, college, the workplace and life.",Director,Torry A. Bennett,Associate Director,Kathy Kreiling,3900 W PETERSON AVE,Chicago,Illinois,60659,7734783655,7734786029.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400034,http://www.cicsnorthtown.org,https://www.facebook.com/CICSNorthtown/,,,,Y,"9,10,11,12",9-12,901,723,213,114,59,483,188,141,7,0,0,19,3,1,There are 901 students enrolled at CICS - NORTHTOWN HS.  80.2% are Low Income Students.  23.6% are Diverse Learners.  12.7% are Limited English Learners.,The largest demographic at CICS - NORTHTOWN HS is Hispanic.  This demographic makes up 53.6% of the student population.  The second greatest demographic is White at 20.9%.,Generally accessible,Y,,,8:00am,8:00 a.m. - 3:30 p.m.,3:30pm,,"French, Spanish",Y,N,Y,,,,,,"53, 84","Blue, Red",,41.990245,-87.726504,19.4,18.4,76.6,57.9,83.3,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"3900 W PETERSON AVE
Chicago, Illinois 60659
(41.990245, -87.726504)",CICS - NORTHTOWN HS,190.0,152.0,80.0,116.0,76.3,CICS - NORTHTOWN HS,26.0,190.0,225.0,0.8444444444444444,0.11555555555555555,0,0,0,0.040000000000000036,0.6755555555555556,0.515448888888889,0.16888888888888887,0.16010666666666662,1.0
610340,7770,46481,CHICAGO ACADEMY HS,Chicago Academy High School,Small,HS,Y,N,N,N,"Chicago Academy High School is a community of learners contributing to the world through the power of education.  We have a dual mission: to provide a supportive college preparatory environment for students and a collaborative mentoring experience for aspiring teachers.   We share the core values of compassion, commitment, integrity, and reflection, which we call the Learner’s Life. By infusing our school culture with these qualities, we seek to inspire excellence in ourselves and our community.",Principal,Mrs.Lydia Ann Ryan Menzer,,,3400 N AUSTIN AVE,Chicago,Illinois,60634,7735340146,7735340192.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610340,http://cahs.auslchicago.org,,https://twitter.com/chiacadhs,,,N,"9,10,11,12",9-12,541,444,113,54,64,334,107,28,2,0,0,5,1,0,There are 541 students enrolled at CHICAGO ACADEMY HS.  82.1% are Low Income Students.  20.9% are Diverse Learners.  10% are Limited English Learners.,The largest demographic at CHICAGO ACADEMY HS is Hispanic.  This demographic makes up 61.7% of the student population.  The second greatest demographic is White at 19.8%.,Fully Accessible,N,,,08:00 AM-03:10 PM,08:00 a.m. - 3:10 p.m.,3:10 PM - 5:00 PM,7:30 AM,Spanish,N,N,Y,,,,,,"85, 91, 152",,,41.943054,-87.776847,18.5,18.4,80.4,57.9,85.4,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2016-2017,,,,,,,,,,,"3400 N AUSTIN AVE
Chicago, Illinois 60634
(41.943054, -87.776847)",CHICAGO ACADEMY HS,105.0,87.0,82.9,64.0,73.6,CHICAGO ACADEMY HS,14.0,108.0,124.0,0.8709677419354839,0.11290322580645161,0,0,0,0.016129032258064502,0.7220322580645161,0.5314157419354838,0.14893548387096778,0.1906165161290323,1.0
400162,9619,66691,INTRINSIC HS,Intrinsic Charter School,Charter,HS,Y,Y,N,N,"Intrinsic is a new, 7th-12th-grade public charter school — open enrollment, no testing required — that blends technology with great teaching to provide every student a path to college and career.",Director,Ms. Melissa Zaikos,Co-Principal,Tim Ligue,4540 W BELMONT AVE,Chicago,Illinois,60641,7088872735,7088872812.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400162,http://intrinsicschools.org,https://www.facebook.com/IntrinsicSchools,https://twitter.com/intrinsicschool,,,N,"7,8,9,10,11,12",7-12,1018,863,180,103,48,899,49,12,2,0,0,7,0,1,There are 1018 students enrolled at INTRINSIC HS.  84.8% are Low Income Students.  17.7% are Diverse Learners.  10.1% are Limited English Learners.,The largest demographic at INTRINSIC HS is Hispanic.  This demographic makes up 88.3% of the student population.  The second greatest demographic is White at 4.8%.,Fully Accessible,Y,,,8:30AM-4:00PM (HS) 8:15AM-3:45PM (MS),8:30 AM - 4:00 PM,4:15 PM - 5:30 PM,6:55 AM,Spanish,Y,N,Y,,,,,,76,Blue,Milwaukee District North (MD-N),41.938988,-87.741129,19.2,18.4,,57.9,,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,Assistant Principal,Michelle Trojan,Assistant Principal,Becca Wicker,,,,,,,"4540 W BELMONT AVE
Chicago, Illinois 60641
(41.938988, -87.741129)",INTRINSIC HS,127.0,113.0,89.0,82.0,72.6,INTRINSIC HS,,,,0.8044113092795377,0.16242111532161882,1,1,0,0.03316757539884341,0.7159260652587887,0.5197623233778805,0.08848524402074909,0.19616374188090813,1.0
400157,9614,66577,NOBLE - BAKER HS,Noble - Baker College Prep,Charter,HS,Y,N,N,N,.,Director,Ms. Mary Arrigo,,,2710 E 89TH ST,Chicago,Illinois,60617,7735356460,7739130346.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400157,http://bakercollegeprep.noblenetwork.org/,,,,,N,"9,10,11,12",9-12,366,330,89,19,308,46,4,1,2,0,0,4,0,1,There are 366 students enrolled at NOBLE - BAKER HS.  90.2% are Low Income Students.  24.3% are Diverse Learners.  5.2% are Limited English Learners.,The largest demographic at NOBLE - BAKER HS is Black.  This demographic makes up 84.2% of the student population.  The second greatest demographic is Hispanic at 12.6%.,No/unknown accessibility,Y,,,"Mon - Thurs 7:45 am - 3:30 pm, Fri 7:45am- 1:15 pm","Mon - Thurs 7:45 am - 3:30 pm, Fri 7:45am- 1:15 pm",3:30 pm - 5:00 pm,7:00 am,"Spanish, Spanish for Heritage Speakers",N,N,Y,,,,,,"30, 87, 95",Red,Metra Electric District (ME),41.734621999999995,-87.556201,19.6,18.4,,57.9,,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"2710 E 89TH ST
Chicago, Illinois 60617
(41.734622, -87.556201)",NOBLE - BAKER HS,57.0,41.0,71.9,26.0,63.4,NOBLE - BAKER HS,,,,0.7430555555555556,0.1736111111111111,1,1,0,0.08333333333333326,0.5342569444444445,0.3387189027777778,0.2087986111111111,0.19553804166666672,1.0
